ecosystem,packageName,name,displayName,description,recipeCount,category1,category2,category3,category1Description,category2Description,category3Description,options
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.UpgradeApacheHttpCore_5_NioUtilMapping,Migrate to Apache HttpCore Nio Util Classes to Apache HttpCore 5.x,Mapping of all the compatible utility classes of Apache HttpCore 5.x from Apache HttpCore Nio 4.4.x.,55,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.UpgradeApacheHttpCore_5_NioClassMapping,Migrate to Apache HttpCore Nio Classes to Apache HttpCore 5.x,Mapping of all the compatible classes of Apache HttpCore 5.x from Apache HttpCore Nio 4.4.x.,93,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_ClassMapping,Migrate to ApacheHttpClient 5.x Classes Namespace from 4.x,Mapping of all the compatible classes of ApacheHttpClient 5.x from 4.x.,291,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_DeprecatedMethods,Migrate to ApacheHttpClient 5.x deprecated methods from 4.x,Migrates deprecated methods to their equivalent ones in 5.x.,13,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_TimeUnit,Adds `TimeUnit` to timeouts and duration methods,Apache HttpClient 5.x Timeout and duration methods need an extra the TimeUnit argument. This recipe uses milliseconds as a default unit.,11,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.StatusLine,Migrate to ApacheHttpClient 5.x deprecated methods from 4.x,Migrates deprecated methods to their equivalent ones in 5.x.,11,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.CredentialsStoreSetCredentials,Migrate `setCredentials` to ApacheHttpClient 5.x `CredentialsStore`,Migrates `BasicCredentialsProvider` methods`setCredentials` to the new `CredentialsStore` interface.,5,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.httpclient5.CredentialsStoreClear,Migrate `clear` to ApacheHttpClient 5.x `CredentialsStore`,Migrates `BasicCredentialsProvider` methods`clear` to the new `CredentialsStore` interface.,5,,HttpClient 5,Apache,,Recipes for migrating to [Apache HttpClient 5.x](https://hc.apache.org/httpcomponents-client-5.4.x/).,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes,`MavenSharedStringUtils` Refaster recipes,Refaster template recipes for `org.openrewrite.apache.maven.shared.MavenSharedStringUtils`.,29,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$AbbreviateRecipe,"Replace `StringUtils.abbreviate(String, int)` with JDK provided API","Replace Maven Shared `StringUtils.abbreviate(String str, int maxWidth)` with JDK provided API.",1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$CapitaliseRecipe,Replace `StringUtils.capitalise(String)` with JDK provided API,Replace Maven Shared `StringUtils.capitalise(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$DefaultStringFallbackRecipe,"Replace `StringUtils.defaultString(Object, String)` with JDK provided API","Replace Maven Shared `StringUtils.defaultString(Object obj, String nullDefault)` with JDK provided API.",1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$DefaultStringRecipe,Replace `StringUtils.defaultString(Object)` with JDK provided API,Replace Maven Shared `StringUtils.defaultString(Object obj)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$DeleteWhitespaceRecipe,Replace `StringUtils.deleteWhitespace(String)` with JDK provided API,Replace Maven Shared `StringUtils.deleteWhitespace(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$EqualsIgnoreCaseRecipe,"Replace `StringUtils.equalsIgnoreCase(String, String)` with JDK provided API","Replace Maven Shared `StringUtils.equalsIgnoreCase(String str1, String str2)` with JDK provided API.",1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$EqualsRecipe,"Replace `StringUtils.equals(String, String)` with JDK provided API","Replace Maven Shared `StringUtils.equals(String str1, String str2)` with JDK provided API.",1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$LowercaseRecipe,Replace `StringUtils.lowerCase(String)` with JDK provided API,Replace Maven Shared `StringUtils.lowerCase(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$ReplaceRecipe,"Replace `StringUtils.replace(String, String, String)` with JDK provided API","Replace Maven Shared `StringUtils.replace(String text, String searchString, String replacement)` with JDK provided API.",1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$ReverseRecipe,Replace `StringUtils.reverse(String)` with JDK provided API,Replace Maven Shared `StringUtils.reverse(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$SplitRecipe,Replace `StringUtils.split(String)` with JDK provided API,Replace Maven Shared `StringUtils.split(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$StripRecipe,Replace `StringUtils.strip(String)` with JDK provided API,Replace Maven Shared `StringUtils.strip(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$TrimRecipe,Replace `StringUtils.trim(String)` with JDK provided API,Replace Maven Shared `StringUtils.trim(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.maven.shared.MavenSharedStringUtilsRecipes$UppercaseRecipe,Replace `StringUtils.upperCase(String)` with JDK provided API,Replace Maven Shared `StringUtils.upperCase(String str)` with JDK provided API.,1,Shared,Maven,Apache,,,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.poi.ReplaceSetBoldweightWithSetBold,Replace `Font.setBoldweight(short)` with `Font.setBold(boolean)`,Replace `Font.setBoldweight(short)` or equivalent with `Font.setBold(boolean)`.,1,,Apache POI,Apache,,Recipes for [Apache POI](https://poi.apache.org/) spreadsheet library.,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.poi.ReplaceSetCellType,Apache POI use `Cell.setCellType(CellType)`,"`Cell.setCellType()` can be configured with either an integer or a the `CellType` enumeration. It is clearer and less error-prone to use the `CellType` enumeration, so this recipe converts all `setCellType()` calls to use it.",1,,Apache POI,Apache,,Recipes for [Apache POI](https://poi.apache.org/) spreadsheet library.,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.apache.poi.UpgradeApachePoi_3_17,Migrates to Apache POI 3.17,Migrates to the last Apache POI 3.x release. This recipe modifies build files and makes changes to deprecated/preferred APIs that have changed between versions.,127,,Apache POI,Apache,,Recipes for [Apache POI](https://poi.apache.org/) spreadsheet library.,Recipes to perform [Apache](https://apache.org/) project migration tasks.,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.AbstractLogEnabledToSlf4j,Migrate from Plexus `AbstractLogEnabled` to SLF4J,Introduce a SLF4J `Logger` field and replace calls to `getLogger()` with calls to the field.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusFileUtilsRecipes,`PlexusFileUtils` Refaster recipes,Refaster template recipes for `org.openrewrite.codehaus.plexus.PlexusFileUtils`.,9,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusFileUtilsRecipes$DeleteDirectoryFileRecipe,Replace `FileUtils.deleteDirectory(File)` with JDK provided API,Replace Plexus `FileUtils.deleteDirectory(File directory)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusFileUtilsRecipes$DeleteDirectoryStringRecipe,Replace `FileUtils.deleteDirectory(String)` with JDK provided API,Replace Plexus `FileUtils.deleteDirectory(String directory)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusFileUtilsRecipes$FileExistsStringRecipe,Replace `FileUtils.fileExists(String)` with JDK provided API,Replace Plexus `FileUtils.fileExists(String fileName)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusFileUtilsRecipes$GetFileRecipe,Replace `FileUtils.getFile(String)` with JDK provided API,Replace Plexus `FileUtils.getFile(String fileName)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes,`PlexusStringUtils` Refaster recipes,Refaster template recipes for `org.openrewrite.codehaus.plexus.PlexusStringUtils`.,29,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$AbbreviateRecipe,"Replace `StringUtils.abbreviate(String, int)` with JDK provided API","Replace Plexus `StringUtils.abbreviate(String str, int maxWidth)` with JDK provided API.",1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$CapitaliseRecipe,Replace `StringUtils.capitalise(String)` with JDK provided API,Replace Plexus `StringUtils.capitalise(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$DefaultStringFallbackRecipe,"Replace `StringUtils.defaultString(Object, String)` with JDK provided API","Replace Plexus `StringUtils.defaultString(Object obj, String nullDefault)` with JDK provided API.",1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$DefaultStringRecipe,Replace `StringUtils.defaultString(Object)` with JDK provided API,Replace Plexus `StringUtils.defaultString(Object obj)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$DeleteWhitespaceRecipe,Replace `StringUtils.deleteWhitespace(String)` with JDK provided API,Replace Plexus `StringUtils.deleteWhitespace(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$EqualsIgnoreCaseRecipe,"Replace `StringUtils.equalsIgnoreCase(String, String)` with JDK provided API","Replace Plexus `StringUtils.equalsIgnoreCase(String str1, String str2)` with JDK provided API.",1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$EqualsRecipe,"Replace `StringUtils.equals(String, String)` with JDK provided API","Replace Plexus `StringUtils.equals(String str1, String str2)` with JDK provided API.",1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$LowercaseRecipe,Replace `StringUtils.lowerCase(String)` with JDK provided API,Replace Plexus `StringUtils.lowerCase(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$ReplaceRecipe,"Replace `StringUtils.replace(String, String, String)` with JDK provided API","Replace Plexus `StringUtils.replace(String text, String searchString, String replacement)` with JDK provided API.",1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$ReverseRecipe,Replace `StringUtils.reverse(String)` with JDK provided API,Replace Plexus `StringUtils.reverse(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$SplitRecipe,Replace `StringUtils.split(String)` with JDK provided API,Replace Plexus `StringUtils.split(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$StripRecipe,Replace `StringUtils.strip(String)` with JDK provided API,Replace Plexus `StringUtils.strip(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$TrimRecipe,Replace `StringUtils.trim(String)` with JDK provided API,Replace Plexus `StringUtils.trim(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
maven,org.openrewrite.recipe:rewrite-apache,org.openrewrite.codehaus.plexus.PlexusStringUtilsRecipes$UppercaseRecipe,Replace `StringUtils.upperCase(String)` with JDK provided API,Replace Plexus `StringUtils.upperCase(String str)` with JDK provided API.,1,,Plexus,Codehaus,,,,
